"","colour","linetype","x","y","ymin","ymax","se","flipped_aes","PANEL","group","fill","linewidth","weight","alpha"
"131","#666666","dotted",130.253164556962,0.0047777337340589,0.0027851370704406,0.0067703303976772,0.000606961448456888,FALSE,"1",2,"grey60",1.5,1,0
"132","#666666","dotted",132.658227848101,0.00471123948431312,0.00275910533275804,0.0066633736358682,0.00059463623213062,FALSE,"1",2,"grey60",1.5,1,0
"133","#666666","dotted",135.063291139241,0.00464227263244437,0.00273609428928633,0.00654845097560241,0.000580637712239985,FALSE,"1",2,"grey60",1.5,1,0
"134","#666666","dotted",137.46835443038,0.00457265243821973,0.00271265718884039,0.00643264768759907,0.000566569959339486,FALSE,"1",2,"grey60",1.5,1,0
"135","#666666","dotted",139.873417721519,0.0045041981614063,0.00268603368782949,0.00632236263498311,0.000553827958544868,FALSE,"1",2,"grey60",1.5,1,0
"136","#666666","dotted",142.278481012658,0.00443872906177116,0.00265460416659066,0.00622285395695166,0.00054345922101483,FALSE,"1",2,"grey60",1.5,1,0
"137","#666666","dotted",144.683544303797,0.00437806439908141,0.00261830131214878,0.00613782748601403,0.000536038412433174,FALSE,"1",2,"grey60",1.5,1,0
"138","#666666","dotted",147.088607594937,0.00432402343310412,0.00257885885517077,0.00606918801103748,0.000531591585672248,FALSE,"1",2,"grey60",1.5,1,0
"139","#666666","dotted",149.493670886076,0.00427842542360641,0.00253979424884238,0.00601705659837044,0.00052960145695056,FALSE,"1",2,"grey60",1.5,1,0
"140","#666666","dotted",151.898734177215,0.00424308963035534,0.00250609781678612,0.00598008144392457,0.00052910209395176,FALSE,"1",2,"grey60",1.5,1,0
"141","#666666","dotted",154.303797468354,0.00421983531311802,0.00248368853871071,0.00595598208752533,0.000528844688023565,FALSE,"1",2,"grey60",1.5,1,0
"142","#666666","dotted",156.708860759494,0.00421048173166153,0.00247873399121533,0.00594222947210773,0.000527504705841722,FALSE,"1",2,"grey60",1.5,1,0
"143","#666666","dotted",159.113924050633,0.00421684814575297,0.00249689558561994,0.00593680070588599,0.000523911796218611,FALSE,"1",2,"grey60",1.5,1,0
"144","#666666","dotted",161.518987341772,0.00423806491975335,0.00253796234267487,0.00593816749683183,0.000517865326962381,FALSE,"1",2,"grey60",1.5,1,0
"145","#666666","dotted",163.924050632911,0.00426532995607729,0.00258662088355505,0.00594403902859953,0.000511348688271718,FALSE,"1",2,"grey60",1.5,1,0
"146","#666666","dotted",166.329113924051,0.00429790989425415,0.00264043592196539,0.0059553838665429,0.00050488030084983,FALSE,"1",2,"grey60",1.5,1,0
"147","#666666","dotted",168.73417721519,0.0043359484402091,0.00269822093891681,0.00597367594150139,0.000498865362223884,FALSE,"1",2,"grey60",1.5,1,0
"148","#666666","dotted",171.139240506329,0.0043795892998673,0.00275855595803807,0.00600062264169654,0.000493780182973375,FALSE,"1",2,"grey60",1.5,1,0
"149","#666666","dotted",173.544303797468,0.00442897617915394,0.00281978712329825,0.00603816523500963,0.000490172315359373,FALSE,"1",2,"grey60",1.5,1,0
"150","#666666","dotted",175.949367088608,0.00448425278399418,0.00288004932664215,0.0060884562413462,0.000488653660759342,FALSE,"1",2,"grey60",1.5,1,0
"151","#666666","dotted",178.354430379747,0.00454556282031318,0.00293732065368143,0.00615380498694493,0.000489883885058657,FALSE,"1",2,"grey60",1.5,1,0
"152","#666666","dotted",180.759493670886,0.00461304999403613,0.002989513402515,0.00623658658555725,0.000494542693563993,FALSE,"1",2,"grey60",1.5,1,0
"153","#666666","dotted",183.164556962025,0.00468685801108818,0.00303459753817948,0.00633911848399688,0.000503292225755144,FALSE,"1",2,"grey60",1.5,1,0
"154","#666666","dotted",185.569620253165,0.00476713057739452,0.00307074014328199,0.00646352101150704,0.000516734577467195,FALSE,"1",2,"grey60",1.5,1,0
"155","#666666","dotted",187.974683544304,0.0048540113988803,0.00309643382553491,0.00661158897222569,0.000535372686891849,FALSE,"1",2,"grey60",1.5,1,0
"156","#666666","dotted",190.379746835443,0.0049476441814707,0.00311058495856322,0.00678470340437818,0.000559583455696583,FALSE,"1",2,"grey60",1.5,1,0
"157","#666666","dotted",192.784810126582,0.0050481726310909,0.00311254252984037,0.00698380273234142,0.000589608961704466,FALSE,"1",2,"grey60",1.5,1,0
"158","#666666","dotted",195.189873417722,0.00515574045366605,0.00310206640260742,0.00720941450472468,0.000625566126576456,FALSE,"1",2,"grey60",1.5,1,0
"159","#666666","dotted",197.594936708861,0.00527049135512133,0.00307925078405242,0.00746173192619025,0.000667470028037877,FALSE,"1",2,"grey60",1.5,1,0
"160","#666666","dotted",200,0.00539256904138192,0.00304442689987037,0.00774071118289347,0.000715263546013609,FALSE,"1",2,"grey60",1.5,1,0
"161","#9E9E9E","dotted",10,0.00692923454859227,0.00479101638730002,0.00906745270988452,0.000651318962834204,FALSE,"1",3,"grey60",1.5,1,0
"162","#9E9E9E","dotted",12.4050632911392,0.0066582686580107,0.0047822128121593,0.0085343245038621,0.000571462150055122,FALSE,"1",3,"grey60",1.5,1,0
