"","colour","linetype","x","y","ymin","ymax","se","flipped_aes","PANEL","group","fill","linewidth","weight","alpha"
"185","#9E9E9E","dotted",67.7215189873418,0.698224178063133,0.60267821107869,0.793770145047575,0.029104092952652,FALSE,"1",3,"grey60",1.5,1,0
"186","#9E9E9E","dotted",70.126582278481,0.701581700071682,0.607731886991795,0.795431513151568,0.0285874304240469,FALSE,"1",3,"grey60",1.5,1,0
"187","#9E9E9E","dotted",72.5316455696203,0.704612696614792,0.611311447169304,0.797913946060279,0.0284203333972451,FALSE,"1",3,"grey60",1.5,1,0
"188","#9E9E9E","dotted",74.9367088607595,0.707526535820444,0.613674882142891,0.801378189497996,0.0285879910853417,FALSE,"1",3,"grey60",1.5,1,0
"189","#9E9E9E","dotted",77.3417721518987,0.710532585816617,0.615538925484087,0.805526246149147,0.0289358557717122,FALSE,"1",3,"grey60",1.5,1,0
"190","#9E9E9E","dotted",79.746835443038,0.713840214731293,0.617903626291266,0.80977680317132,0.0292230794835485,FALSE,"1",3,"grey60",1.5,1,0
"191","#9E9E9E","dotted",82.1518987341772,0.717250560758637,0.621044140085651,0.813456981431623,0.0293052726167336,FALSE,"1",3,"grey60",1.5,1,0
"192","#9E9E9E","dotted",84.5569620253165,0.720279842753136,0.623739604217931,0.816820081288342,0.0294069563025859,FALSE,"1",3,"grey60",1.5,1,0
"193","#9E9E9E","dotted",86.9620253164557,0.722986375936864,0.625264392002305,0.820708359871423,0.0297669257396503,FALSE,"1",3,"grey60",1.5,1,0
"194","#9E9E9E","dotted",89.3670886075949,0.725433856758086,0.625267438429423,0.82560027508675,0.0305115207033944,FALSE,"1",3,"grey60",1.5,1,0
"195","#9E9E9E","dotted",91.7721518987342,0.72768598166507,0.623957344403547,0.831414618926593,0.0315966020962752,FALSE,"1",3,"grey60",1.5,1,0
"196","#9E9E9E","dotted",94.1772151898734,0.729806447106081,0.622072601179361,0.837540293032802,0.0328166218309195,FALSE,"1",3,"grey60",1.5,1,0
"197","#9E9E9E","dotted",96.5822784810127,0.731858949529387,0.620687442933973,0.843030456124801,0.0338637617448168,FALSE,"1",3,"grey60",1.5,1,0
"198","#9E9E9E","dotted",98.9873417721519,0.733907185383252,0.620975638877251,0.846838731889253,0.034399884480028,FALSE,"1",3,"grey60",1.5,1,0
"199","#9E9E9E","dotted",101.392405063291,0.73596407314217,0.623673513530634,0.848254632753707,0.0342046345626666,FALSE,"1",3,"grey60",1.5,1,0
"200","#9E9E9E","dotted",103.79746835443,0.737850373205393,0.627583401675509,0.848117344735277,0.033588232871574,FALSE,"1",3,"grey60",1.5,1,0
"201","#9E9E9E","dotted",106.20253164557,0.73956185919934,0.631835058201203,0.847288660197478,0.0328144758873197,FALSE,"1",3,"grey60",1.5,1,0
"202","#9E9E9E","dotted",108.607594936709,0.741119912206159,0.635667342209346,0.846572482202971,0.0321217262868144,FALSE,"1",3,"grey60",1.5,1,0
"203","#9E9E9E","dotted",111.012658227848,0.742545913307993,0.63841761041317,0.846674216202816,0.0317183435586172,FALSE,"1",3,"grey60",1.5,1,0
"204","#9E9E9E","dotted",113.417721518987,0.74386124358699,0.639658838598854,0.848063648575125,0.0317409156700293,FALSE,"1",3,"grey60",1.5,1,0
"205","#9E9E9E","dotted",115.822784810127,0.745087284125294,0.63931046053875,0.850864107711837,0.0322204966160456,FALSE,"1",3,"grey60",1.5,1,0
"206","#9E9E9E","dotted",118.227848101266,0.74624541600505,0.637663078407747,0.854827753602353,0.0330750794218527,FALSE,"1",3,"grey60",1.5,1,0
"207","#9E9E9E","dotted",120.632911392405,0.747357020308406,0.635302484537742,0.85941155607907,0.0341327397457465,FALSE,"1",3,"grey60",1.5,1,0
"208","#9E9E9E","dotted",123.037974683544,0.748443478117506,0.63297969607629,0.863907260158722,0.0351712243986131,FALSE,"1",3,"grey60",1.5,1,0
"209","#9E9E9E","dotted",125.443037974684,0.749526170514496,0.631486140626708,0.867566200402285,0.0359559708317924,FALSE,"1",3,"grey60",1.5,1,0
"210","#9E9E9E","dotted",127.848101265823,0.750626478581522,0.631559022227408,0.869693934935636,0.0362689334436295,FALSE,"1",3,"grey60",1.5,1,0
"211","#9E9E9E","dotted",130.253164556962,0.751765095255455,0.633793553476699,0.869736637034211,0.0359351087864926,FALSE,"1",3,"grey60",1.5,1,0
"212","#9E9E9E","dotted",132.658227848101,0.752886384240412,0.637310422570514,0.86846234591031,0.0352053952426958,FALSE,"1",3,"grey60",1.5,1,0
"213","#9E9E9E","dotted",135.063291139241,0.753948329442734,0.641093178095002,0.866803480790466,0.0343766138820365,FALSE,"1",3,"grey60",1.5,1,0
"214","#9E9E9E","dotted",137.46835443038,0.754956527170772,0.644835642559838,0.865077411781705,0.0335437335860208,FALSE,"1",3,"grey60",1.5,1,0
"215","#9E9E9E","dotted",139.873417721519,0.755916573732874,0.648272277186815,0.863560870278933,0.0327893443478306,FALSE,"1",3,"grey60",1.5,1,0
"216","#9E9E9E","dotted",142.278481012658,0.756834065437392,0.651205079675614,0.862463051199171,0.0321754639900784,FALSE,"1",3,"grey60",1.5,1,0
"217","#9E9E9E","dotted",144.683544303797,0.757714598592675,0.653527951931425,0.861901245253924,0.0317361155531332,FALSE,"1",3,"grey60",1.5,1,0
"218","#9E9E9E","dotted",147.088607594937,0.758563769507072,0.655241426518392,0.861886112495752,0.0314728414954236,FALSE,"1",3,"grey60",1.5,1,0
"219","#9E9E9E","dotted",149.493670886076,0.759387174488934,0.656451641163755,0.862322707814113,0.0313550160679689,FALSE,"1",3,"grey60",1.5,1,0
"220","#9E9E9E","dotted",151.898734177215,0.760190409846611,0.657351934782752,0.863028884910469,0.0313254513176351,FALSE,"1",3,"grey60",1.5,1,0
"221","#9E9E9E","dotted",154.303797468354,0.760979071888451,0.658190627307236,0.863767516469667,0.0313102116182184,FALSE,"1",3,"grey60",1.5,1,0
"222","#9E9E9E","dotted",156.708860759494,0.761758756922807,0.659230756830034,0.864286757015579,0.0312308780697717,FALSE,"1",3,"grey60",1.5,1,0
"223","#9E9E9E","dotted",159.113924050633,0.762535061258026,0.660705393965117,0.864364728550934,0.0310181601146284,FALSE,"1",3,"grey60",1.5,1,0
"224","#9E9E9E","dotted",161.518987341772,0.763305445900316,0.662650995422724,0.863959896377908,0.0306601793383383,FALSE,"1",3,"grey60",1.5,1,0
"225","#9E9E9E","dotted",163.924050632911,0.764043311964404,0.664655462381328,0.863431161547479,0.0302743622145875,FALSE,"1",3,"grey60",1.5,1,0
"226","#9E9E9E","dotted",166.329113924051,0.764746400401762,0.666615773396697,0.862877027406826,0.029891401803725,FALSE,"1",3,"grey60",1.5,1,0
"227","#9E9E9E","dotted",168.73417721519,0.765415102680711,0.668453564067028,0.862376641294393,0.0295352877961271,FALSE,"1",3,"grey60",1.5,1,0
"228","#9E9E9E","dotted",171.139240506329,0.76604981026957,0.670076648163043,0.862022972376097,0.0292342201253047,FALSE,"1",3,"grey60",1.5,1,0
"229","#9E9E9E","dotted",173.544303797468,0.766650914636659,0.671378992627077,0.861922836646241,0.0290206165833894,FALSE,"1",3,"grey60",1.5,1,0
"230","#9E9E9E","dotted",175.949367088608,0.767218807250298,0.672242057240602,0.862195557259994,0.0289307047473083,FALSE,"1",3,"grey60",1.5,1,0
"231","#9E9E9E","dotted",178.354430379747,0.767753879578807,0.672538018077446,0.862969741080168,0.0290035400882349,FALSE,"1",3,"grey60",1.5,1,0
"232","#9E9E9E","dotted",180.759493670886,0.768256523090505,0.672135156266485,0.864377889914525,0.0292793645098359,FALSE,"1",3,"grey60",1.5,1,0
"233","#9E9E9E","dotted",183.164556962025,0.768727129253712,0.670905167103486,0.866549091403938,0.0297973799322639,FALSE,"1",3,"grey60",1.5,1,0
"234","#9E9E9E","dotted",185.569620253165,0.769166089536749,0.668731416215765,0.869600762857733,0.0305932333960167,FALSE,"1",3,"grey60",1.5,1,0
"235","#9E9E9E","dotted",187.974683544304,0.769573795407934,0.665516541921014,0.873631048894854,0.0316967013204661,FALSE,"1",3,"grey60",1.5,1,0
"236","#9E9E9E","dotted",190.379746835443,0.769950638335588,0.661187679517951,0.878713597153225,0.0331300981416557,FALSE,"1",3,"grey60",1.5,1,0
"237","#9E9E9E","dotted",192.784810126582,0.77029700978803,0.655698169226268,0.884895850349793,0.0349077560596436,FALSE,"1",3,"grey60",1.5,1,0
"238","#9E9E9E","dotted",195.189873417722,0.770613301233581,0.649025677135853,0.892200925331309,0.0370365974129351,FALSE,"1",3,"grey60",1.5,1,0
"239","#9E9E9E","dotted",197.594936708861,0.770899904140559,0.641167664145863,0.900632144135256,0.0395175148771711,FALSE,"1",3,"grey60",1.5,1,0
"240","#9E9E9E","dotted",200,0.771157209977286,0.632135623819069,0.910178796135503,0.0423471266624229,FALSE,"1",3,"grey60",1.5,1,0
"241","#CCCCCC","dotted",10,0.43181227320272,0.425891084886644,0.437733461518796,0.0018036430064002,FALSE,"1",4,"grey60",1.5,1,0
"242","#CCCCCC","dotted",12.4050632911392,0.437394365547973,0.432199161356064,0.442589569739882,0.00158250222883763,FALSE,"1",4,"grey60",1.5,1,0
"243","#CCCCCC","dotted",14.8101265822785,0.442800914285789,0.438159879438261,0.447441949133318,0.00141369765634329,FALSE,"1",4,"grey60",1.5,1,0
"244","#CCCCCC","dotted",17.2151898734177,0.448031933363062,0.443764102984261,0.452299763741862,0.00130001648390864,FALSE,"1",4,"grey60",1.5,1,0
"245","#CCCCCC","dotted",19.620253164557,0.453087436726683,0.449017310499093,0.457157562954273,0.0012397941618624,FALSE,"1",4,"grey60",1.5,1,0
"246","#CCCCCC","dotted",22.0253164556962,0.457968626010078,0.453947663512276,0.461989588507879,0.0012248184825447,FALSE,"1",4,"grey60",1.5,1,0
"247","#CCCCCC","dotted",24.4303797468354,0.46267693892078,0.458599878744419,0.466753999097141,0.00124190630009201,FALSE,"1",4,"grey60",1.5,1,0
"248","#CCCCCC","dotted",26.8354430379747,0.467211204847875,0.463011855153489,0.471410554542261,0.00127915670020912,FALSE,"1",4,"grey60",1.5,1,0
"249","#CCCCCC","dotted",29.2405063291139,0.471570206309097,0.467213866943056,0.475926545675138,0.00132697705454383,FALSE,"1",4,"grey60",1.5,1,0
"250","#CCCCCC","dotted",31.6455696202532,0.475752725822185,0.471228001785986,0.480277449858384,0.00137826841980759,FALSE,"1",4,"grey60",1.5,1,0
"251","#CCCCCC","dotted",34.0506329113924,0.479757545904874,0.475069686405309,0.484445405404438,0.00142796083320305,FALSE,"1",4,"grey60",1.5,1,0
"252","#CCCCCC","dotted",36.4556962025316,0.4835834490749,0.478749598189244,0.488417299960557,0.00147243101865632,FALSE,"1",4,"grey60",1.5,1,0
"253","#CCCCCC","dotted",38.8607594936709,0.487229217850002,0.482275132720785,0.492183302979219,0.0015090553651475,FALSE,"1",4,"grey60",1.5,1,0
"254","#CCCCCC","dotted",41.2658227848101,0.490679031488137,0.485649219247434,0.49570884372884,0.00153212247055546,FALSE,"1",4,"grey60",1.5,1,0
"255","#CCCCCC","dotted",43.6708860759494,0.493865611914621,0.488858631206357,0.498872592622885,0.00152516779666038,FALSE,"1",4,"grey60",1.5,1,0
"256","#CCCCCC","dotted",46.0759493670886,0.496808001288105,0.491884827083242,0.501731175492967,0.00149963964155342,FALSE,"1",4,"grey60",1.5,1,0
"257","#CCCCCC","dotted",48.4810126582278,0.499538317002764,0.494707738120077,0.50436889588545,0.00147143433944962,FALSE,"1",4,"grey60",1.5,1,0
"258","#CCCCCC","dotted",50.8860759493671,0.502088676452773,0.497317342679787,0.506860010225758,0.00145338778830621,FALSE,"1",4,"grey60",1.5,1,0
"259","#CCCCCC","dotted",53.2911392405063,0.504491197032305,0.499725608067957,0.509256785996654,0.00145163787201102,FALSE,"1",4,"grey60",1.5,1,0
"260","#CCCCCC","dotted",55.6962025316456,0.506777996135537,0.501972853441894,0.51158313882918,0.0014636862655785,FALSE,"1",4,"grey60",1.5,1,0
"261","#CCCCCC","dotted",58.1012658227848,0.508981191156641,0.504124402167127,0.513837980146155,0.00147941815508807,FALSE,"1",4,"grey60",1.5,1,0
"262","#CCCCCC","dotted",60.506329113924,0.51112800560182,0.506254712459027,0.516001298744614,0.00148444545688127,FALSE,"1",4,"grey60",1.5,1,0
"263","#CCCCCC","dotted",62.9113924050633,0.513105404514294,0.508293525977249,0.517917283051339,0.00146573805927186,FALSE,"1",4,"grey60",1.5,1,0
"264","#CCCCCC","dotted",65.3164556962025,0.514883913860478,0.510183475595451,0.519584352125505,0.00143179242935312,FALSE,"1",4,"grey60",1.5,1,0
"265","#CCCCCC","dotted",67.7215189873418,0.516503717874546,0.511918784106641,0.521088651642452,0.00139660880280389,FALSE,"1",4,"grey60",1.5,1,0
"266","#CCCCCC","dotted",70.126582278481,0.518005000790672,0.513501459817858,0.522508541763487,0.0013718158832409,FALSE,"1",4,"grey60",1.5,1,0
"267","#CCCCCC","dotted",72.5316455696203,0.519427946843029,0.514950729617941,0.523905164068117,0.00136379745164321,FALSE,"1",4,"grey60",1.5,1,0
"268","#CCCCCC","dotted",74.9367088607595,0.52081274026579,0.516309110968804,0.525316369562776,0.00137184278751519,FALSE,"1",4,"grey60",1.5,1,0
"269","#CCCCCC","dotted",77.3417721518987,0.522199565293127,0.517641134887933,0.526757995698322,0.00138853565899413,FALSE,"1",4,"grey60",1.5,1,0
"270","#CCCCCC","dotted",79.746835443038,0.523628606159215,0.519024927764417,0.528232284554013,0.00140231857141738,FALSE,"1",4,"grey60",1.5,1,0
"271","#CCCCCC","dotted",82.1518987341772,0.525056335539986,0.520439708792101,0.529672962287871,0.00140626274701918,FALSE,"1",4,"grey60",1.5,1,0
"272","#CCCCCC","dotted",84.5569620253165,0.52638250962466,0.521749864065756,0.531015155183565,0.00141114220953993,FALSE,"1",4,"grey60",1.5,1,0
"273","#CCCCCC","dotted",86.9620253164557,0.527619188773945,0.522929835176411,0.532308542371478,0.00142841594782005,FALSE,"1",4,"grey60",1.5,1,0
"274","#CCCCCC","dotted",89.3670886075949,0.5287795420966,0.523972888207378,0.533586195985822,0.00146414658826915,FALSE,"1",4,"grey60",1.5,1,0
"275","#CCCCCC","dotted",91.7721518987342,0.52987673870139,0.524899145751217,0.534854331651563,0.00151621604212643,FALSE,"1",4,"grey60",1.5,1,0
"276","#CCCCCC","dotted",94.1772151898734,0.530923947697075,0.525754158079307,0.536093737314843,0.00157476073904486,FALSE,"1",4,"grey60",1.5,1,0
"277","#CCCCCC","dotted",96.5822784810127,0.531934338192419,0.526599586651297,0.537269089733541,0.00162500950728152,FALSE,"1",4,"grey60",1.5,1,0
"278","#CCCCCC","dotted",98.9873417721519,0.532921079296182,0.527501869282624,0.53834028930974,0.00165073625755673,FALSE,"1",4,"grey60",1.5,1,0
"279","#CCCCCC","dotted",101.392405063291,0.533886163100348,0.528497711919946,0.53927461428075,0.00164136686220133,FALSE,"1",4,"grey60",1.5,1,0
"280","#CCCCCC","dotted",103.79746835443,0.534790817271125,0.529499471364977,0.540082163177273,0.00161178779133856,FALSE,"1",4,"grey60",1.5,1,0
"281","#CCCCCC","dotted",106.20253164557,0.535636839378155,0.530467387823122,0.540806290933187,0.00157465776233547,FALSE,"1",4,"grey60",1.5,1,0
