"","colour","linetype","x","y","ymin","ymax","se","flipped_aes","PANEL","group","fill","linewidth","weight","alpha"
"254","#CCCCCC","dotted",41.2658227848101,0.594970425524788,0.539045404579526,0.650895446470049,0.0170352246080144,FALSE,"1",4,"grey60",1.5,1,0
"255","#CCCCCC","dotted",43.6708860759494,0.603545010543622,0.547873846774091,0.659216174313152,0.0169578976095825,FALSE,"1",4,"grey60",1.5,1,0
"256","#CCCCCC","dotted",46.0759493670886,0.610215122418961,0.555475778811649,0.664954466026274,0.0166740574698855,FALSE,"1",4,"grey60",1.5,1,0
"257","#CCCCCC","dotted",48.4810126582278,0.615423196001369,0.561713392878735,0.669132999124003,0.0163604509105476,FALSE,"1",4,"grey60",1.5,1,0
"258","#CCCCCC","dotted",50.8860759493671,0.61961166614141,0.566560592180499,0.672662740102322,0.0161597965516199,FALSE,"1",4,"grey60",1.5,1,0
"259","#CCCCCC","dotted",53.2911392405063,0.623222967689649,0.570235768586878,0.67621016679242,0.0161403397407535,FALSE,"1",4,"grey60",1.5,1,0
"260","#CCCCCC","dotted",55.6962025316456,0.626699535496649,0.573272549969772,0.680126521023526,0.0162743023282961,FALSE,"1",4,"grey60",1.5,1,0
"261","#CCCCCC","dotted",58.1012658227848,0.630483804412975,0.5764825787276,0.684485030098351,0.0164492206370178,FALSE,"1",4,"grey60",1.5,1,0
"262","#CCCCCC","dotted",60.506329113924,0.634977972577505,0.580793242006922,0.689162703148089,0.0165051177450267,FALSE,"1",4,"grey60",1.5,1,0
"263","#CCCCCC","dotted",62.9113924050633,0.639336269700164,0.585834390287529,0.692838149112799,0.0162971156262456,FALSE,"1",4,"grey60",1.5,1,0
"264","#CCCCCC","dotted",65.3164556962025,0.64314694414103,0.590884136735164,0.695409751546897,0.0159196840297253,FALSE,"1",4,"grey60",1.5,1,0
"265","#CCCCCC","dotted",67.7215189873418,0.646530646696888,0.595552100235895,0.697509193157882,0.0155284875083575,FALSE,"1",4,"grey60",1.5,1,0
"266","#CCCCCC","dotted",70.126582278481,0.649608028164521,0.599534464544326,0.699681591784717,0.015252822239059,FALSE,"1",4,"grey60",1.5,1,0
"267","#CCCCCC","dotted",72.5316455696203,0.652499739340712,0.602718861823401,0.702280616858023,0.0151636676277954,FALSE,"1",4,"grey60",1.5,1,0
"268","#CCCCCC","dotted",74.9367088607595,0.655326431022244,0.605251885351245,0.705400976693243,0.0152531213798681,FALSE,"1",4,"grey60",1.5,1,0
"269","#CCCCCC","dotted",77.3417721518987,0.658208754005901,0.60752489073462,0.708892617277181,0.0154387245679039,FALSE,"1",4,"grey60",1.5,1,0
"270","#CCCCCC","dotted",79.746835443038,0.661267359088465,0.610080396567111,0.712454321609819,0.0155919727666576,FALSE,"1",4,"grey60",1.5,1,0
"271","#CCCCCC","dotted",82.1518987341772,0.664386787398227,0.613055855900906,0.715717718895548,0.0156358269092352,FALSE,"1",4,"grey60",1.5,1,0
"272","#CCCCCC","dotted",84.5569620253165,0.667283144370665,0.615774104367712,0.718792184373617,0.0156900802353269,FALSE,"1",4,"grey60",1.5,1,0
"273","#CCCCCC","dotted",86.9620253164557,0.669983633915755,0.617844073707215,0.722123194124294,0.0158821419125603,FALSE,"1",4,"grey60",1.5,1,0
"274","#CCCCCC","dotted",89.3670886075949,0.672518561053823,0.619074772982364,0.725962349125281,0.0162794205225516,FALSE,"1",4,"grey60",1.5,1,0
"275","#CCCCCC","dotted",91.7721518987342,0.674918230805195,0.619573820979576,0.730262640630815,0.0168583656517577,FALSE,"1",4,"grey60",1.5,1,0
"276","#CCCCCC","dotted",94.1772151898734,0.677212948190199,0.619731559458311,0.734694336922087,0.0175093071272469,FALSE,"1",4,"grey60",1.5,1,0
"277","#CCCCCC","dotted",96.5822784810127,0.679433018229159,0.620117465799449,0.738748570658869,0.0180680085820186,FALSE,"1",4,"grey60",1.5,1,0
"278","#CCCCCC","dotted",98.9873417721519,0.681608745942402,0.6213541242962,0.741863367588604,0.0183540568436915,FALSE,"1",4,"grey60",1.5,1,0
"279","#CCCCCC","dotted",101.392405063291,0.683745226966679,0.623832603849684,0.743657850083673,0.0182498812589143,FALSE,"1",4,"grey60",1.5,1,0
"280","#CCCCCC","dotted",103.79746835443,0.685755042235967,0.626922104450486,0.744587980021448,0.0179210001638795,FALSE,"1",4,"grey60",1.5,1,0
"281","#CCCCCC","dotted",106.20253164557,0.687641512901652,0.630163882991098,0.745119142812206,0.0175081621591341,FALSE,"1",4,"grey60",1.5,1,0
"282","#CCCCCC","dotted",108.607594936709,0.689420878400372,0.633156664340044,0.7456850924607,0.0171385456404071,FALSE,"1",4,"grey60",1.5,1,0
"283","#CCCCCC","dotted",111.012658227848,0.691109378168763,0.635551726762163,0.746667029575364,0.0169233208036088,FALSE,"1",4,"grey60",1.5,1,0
