"","colour","linetype","x","y","ymin","ymax","se","flipped_aes","PANEL","group","fill","linewidth","weight","alpha"
"536","#d62728","dashed",213.113924050633,0.667722209232888,0.657443581016082,0.678000837449695,0.00411151364837127,FALSE,"1",7,"grey60",1.5,1,0
"537","#d62728","dashed",216.73417721519,0.669815432802762,0.659520425967317,0.680110439638207,0.00411806519519766,FALSE,"1",7,"grey60",1.5,1,0
"538","#d62728","dashed",220.354430379747,0.671817792088229,0.661513507714478,0.68212207646198,0.00412177626680781,FALSE,"1",7,"grey60",1.5,1,0
"539","#d62728","dashed",223.974683544304,0.673739106761126,0.663432721733461,0.684045491788791,0.00412261654111852,FALSE,"1",7,"grey60",1.5,1,0
"540","#d62728","dashed",227.594936708861,0.675589196493287,0.665288450164988,0.685889942821586,0.00412036102716116,FALSE,"1",7,"grey60",1.5,1,0
"541","#d62728","dashed",231.215189873418,0.677377880956548,0.667091348659505,0.687664413253591,0.00411467532842068,FALSE,"1",7,"grey60",1.5,1,0
"542","#d62728","dashed",234.835443037975,0.679114979822745,0.668852048350052,0.689377911295438,0.00410523485549171,FALSE,"1",7,"grey60",1.5,1,0
"543","#d62728","dashed",238.455696202532,0.680810312763712,0.670580767809631,0.691039857717793,0.00409188004548691,FALSE,"1",7,"grey60",1.5,1,0
"544","#d62728","dashed",242.075949367089,0.682473699451286,0.672286826476948,0.692660572425624,0.004074810994694,FALSE,"1",7,"grey60",1.5,1,0
"545","#d62728","dashed",245.696202531646,0.684114959557302,0.673978048238702,0.694251870875902,0.00405482602927541,FALSE,"1",7,"grey60",1.5,1,0
"546","#d62728","dashed",249.316455696203,0.685743912753594,0.675660044962481,0.695827780544708,0.00403360829645957,FALSE,"1",7,"grey60",1.5,1,0
"547","#d62728","dashed",252.936708860759,0.687346356660281,0.677304753392235,0.697387959928328,0.00401670223080888,FALSE,"1",7,"grey60",1.5,1,0
"548","#d62728","dashed",256.556962025316,0.688880109633039,0.67884730069798,0.698912918568097,0.00401318444425736,FALSE,"1",7,"grey60",1.5,1,0
"549","#d62728","dashed",260.177215189873,0.690345849079612,0.680277845353035,0.700413852806188,0.00402726257439544,FALSE,"1",7,"grey60",1.5,1,0
"550","#d62728","dashed",263.79746835443,0.691745506974617,0.681587785089622,0.701903228859611,0.00406315038209318,FALSE,"1",7,"grey60",1.5,1,0
"551","#d62728","dashed",267.417721518987,0.69308101529267,0.682768589727251,0.703393440858089,0.00412503279286867,FALSE,"1",7,"grey60",1.5,1,0
"552","#d62728","dashed",271.037974683544,0.694354306008389,0.683812326658634,0.704896285358144,0.00421685569933305,FALSE,"1",7,"grey60",1.5,1,0
"553","#d62728","dashed",274.658227848101,0.69556731109639,0.684712183130629,0.706422439062151,0.00434211704564485,FALSE,"1",7,"grey60",1.5,1,0
"554","#d62728","dashed",278.278481012658,0.696721962531289,0.6854628923395,0.707981032723077,0.00450369638682101,FALSE,"1",7,"grey60",1.5,1,0
"555","#d62728","dashed",281.898734177215,0.697820192287703,0.686060983837577,0.709579400737828,0.00470375472455354,FALSE,"1",7,"grey60",1.5,1,0
"556","#d62728","dashed",285.518987341772,0.698863932340248,0.686504820599581,0.711223044080915,0.00494371968045413,FALSE,"1",7,"grey60",1.5,1,0
"557","#d62728","dashed",289.139240506329,0.699855114663542,0.686794438464529,0.712915790862554,0.00522434972026644,FALSE,"1",7,"grey60",1.5,1,0
"558","#d62728","dashed",292.759493670886,0.7007956712322,0.686931246048611,0.714660096415789,0.00554585419053689,FALSE,"1",7,"grey60",1.5,1,0
